bill_id,people_id,position
1978905,19725,1
1978905,19727,2
1978905,21720,4
1978905,23219,3
1978906,22918,1
1980060,25359,1
1980061,25344,1
1980062,16288,1
1980063,23223,1
1980064,16291,5
1980064,16304,4
1980064,18065,6
1980064,18070,10
1980064,18073,2
1980064,23202,1
1980064,23219,8
1980064,25347,7
1980064,25348,9
1980064,25355,3
1980065,25350,1
1980066,25337,1
1980067,23206,1
1980068,25343,1
1980069,23213,3
1980069,23221,1
1980069,25331,2
1980070,23211,1
1980071,23203,1
1980072,16291,1
1980073,18069,1
1980074,23205,1
1980075,18078,3
1980075,23203,2
1980075,23215,1
1980075,23221,5
1980075,25346,4
1980076,18066,1
1980077,23223,1
1980078,23137,1
1980078,23216,4
1980078,25331,3
1980078,25340,2
1980079,16291,1
1980080,23213,1
1980081,23211,1
1980082,23208,1
1980083,25343,1
1980083,25350,2
1980084,25345,1
1980085,23214,1
1980086,16293,1
1980087,23137,1
1980087,25331,2
1980087,25340,3
1980087,25347,4
1980088,25352,1
1980089,23212,1
1980090,16288,1
1980091,14116,1
1980092,14118,1
1980093,16287,1
1980094,22654,1
1980095,23137,1
1980096,23211,1
1980097,25332,1
1980098,23210,1
1980099,25331,1
1980100,25331,1
1980101,23152,1
1980102,14116,1
1980103,19723,3
1980103,23137,2
1980103,25340,1
1980104,16291,1
1980104,16308,4
1980104,18075,3
1980104,19721,2
1980105,23202,1
1980106,25346,1
1980107,16293,1
1980108,25349,1
1980109,25343,1
1980110,25351,1
1980111,23211,1
1980111,25333,2
1980111,25334,3
1980112,18069,1
1980113,21275,1
1980114,14116,2
1980114,23099,1
1980115,23220,1
1980116,23906,1
1980117,19459,1
1980118,22932,1
1980118,23213,3
1980118,25355,4
1980118,25359,2
1980119,19716,1
1980120,23221,2
1980120,25341,1
1980121,23223,1
1980121,25335,3
1980121,25336,2
1980122,21717,1
1980122,23216,4
1980122,25332,2
1980122,25337,3
1980123,16287,7
1980123,18069,6
1980123,21718,4
1980123,23203,2
1980123,23218,8
1980123,23906,9
1980123,25333,3
1980123,25334,5
1980123,26421,1
1980124,16287,2
1980124,18069,7
1980124,21718,5
1980124,23203,3
1980124,23218,8
1980124,23906,9
1980124,25333,4
1980124,25334,6
1980124,26421,1
1980125,16287,7
1980125,18069,6
1980125,21718,4
1980125,23203,2
1980125,23207,1
1980125,23218,8
1980125,23906,9
1980125,25333,3
1980125,25334,5
1980126,14118,1
1980126,18065,5
1980126,21719,6
1980126,23137,4
1980126,25332,3
1980126,25335,8
1980126,25338,7
1980126,25348,2
1980127,14116,4
1980127,21725,3
1980127,22918,6
1980127,22948,1
1980127,23205,2
1980127,23214,5
1980128,23155,3
1980128,23213,2
1980128,23230,4
1980128,25359,1
1980129,25335,1
1980129,25350,2
1980130,23209,1
1980131,18065,3
1980131,23214,1
1980131,25336,2
1980131,25356,4
1980132,25347,1
1980133,16288,2
1980133,25340,3
1980133,25345,1
1980134,23155,2
1980134,23213,3
1980134,25331,1
1980135,25334,1
1980136,23203,2
1980136,23206,1
1980137,21719,1
1980137,25356,2
1980138,23219,1
1980139,21719,1
1980139,22948,3
1980139,23221,2
1980139,25341,5
1980139,25345,4
1980140,16304,2
1980140,18065,7
1980140,18068,14
1980140,18070,12
1980140,21374,5
1980140,21723,13
1980140,23137,6
1980140,23202,1
1980140,23205,3
1980140,23217,9
1980140,23228,8
1980140,25336,4
1980140,25347,10
1980140,25348,11
1980141,19723,1
1980141,23137,2
1980142,23213,1
1980142,25351,2
1980143,23209,1
1980144,25336,1
1980145,23137,1
1980146,23128,1
1980147,23216,1
1980148,18073,1
1980149,25332,1
1980150,25348,1
1980151,25349,1
1980152,21275,1
1980153,16293,1
1980154,16293,1
1980155,18065,1
1980156,23207,1
1980157,21723,1
1980158,18067,2
1980158,22948,1
1980158,23212,3
1980158,23214,7
1980158,25336,5
1980158,25338,6
1980158,25345,4
1980158,25350,8
1980159,23207,1
1980160,16288,1
1980160,18065,3
1980160,19716,2
1980160,25348,4
1980160,25351,5
1980161,16287,9
1980161,16304,3
1980161,18065,12
1980161,18066,6
1980161,18068,24
1980161,18069,8
1980161,18073,5
1980161,19658,1
1980161,19716,4
1980161,19719,17
1980161,19723,23
1980161,21719,13
1980161,22918,22
1980161,23202,2
1980161,23205,7
1980161,23209,11
1980161,23211,16
1980161,23213,14
1980161,23218,19
1980161,23223,20
1980161,23229,15
1980161,25339,10
1980161,25356,18
1980161,25358,21
1980162,23137,1
1980163,25350,1
1980164,23217,1
1980165,25342,1
1980166,22932,1
1980166,23204,2
1980166,25348,3
1980167,25333,1
1980168,22948,1
1980169,23206,1
1980170,23211,1
1980171,19658,1
1980172,25359,1
1980173,19723,3
1980173,23212,1
1980173,25353,2
1980174,23207,1
1980175,25340,1
1980176,22932,2
1980176,23137,4
1980176,23155,5
1980176,25349,1
1980176,25359,3
1980177,23224,2
1980177,25336,1
1980178,25334,1
1980179,21728,3
1980179,25334,2
1980179,25337,1
1980180,22889,1
1980181,22889,1
1980182,22889,1
1980183,19717,1
1980184,23099,1
1980185,23202,1
1980185,23223,2
1980186,16293,1
1980187,23128,1
1980188,21719,1
1980189,25339,1
1980190,23906,1
1980191,19723,2
1980191,23137,1
1980192,23211,1
1980193,21719,3
1980193,22948,1
1980193,23137,2
1980194,25351,1
1980195,25340,1
1980196,22932,1
1980196,25345,2
1980197,25332,1
1980198,19719,1
1980199,23906,1
1980200,19733,8
1980200,22948,2
1980200,23212,4
1980200,23213,5
1980200,23214,6
1980200,23223,1
1980200,25332,3
1980200,25347,7
1980201,25348,1
1980202,19459,1
1980203,14116,1
1980204,23204,2
1980204,23210,3
1980204,25335,1
1980205,19723,2
1980205,23209,1
1980206,18069,1
1980207,23217,1
1980208,23208,1
1980209,23219,1
1980210,23216,1
1980211,25331,1
1980212,23207,1
1980213,23202,1
1980214,23221,1
1980215,21719,3
1980215,22948,1
1980215,25355,2
1980216,19717,2
1980216,25348,1
1980217,23211,1
1980218,25333,1
1980219,19298,1
1980220,18066,1
1980221,21719,1
1980221,25344,3
1980221,25349,2
1980222,25346,1
1980223,19733,3
1980223,21724,2
1980223,25331,1
1980224,18067,1
1980225,25346,1
1980226,23214,1
1980227,23221,1
1980228,21723,7
1980228,21724,2
1980228,21725,4
1980228,22932,3
1980228,25338,5
1980228,25355,6
1980228,25359,1
1980229,25331,1
1980230,23224,1
1980231,18070,2
1980231,23906,1
1980232,25337,1
1980233,23202,1
1980234,21723,1
1980235,25350,1
1980236,18065,3
1980236,23210,2
1980236,23219,4
1980236,25338,1
1980237,18065,5
1980237,18073,1
1980237,19723,2
1980237,21719,6
1980237,22932,3
1980237,23155,8
1980237,25338,7
1980237,25356,9
1980237,25359,4
1980238,23209,1
1980239,23220,1
1980240,16287,1
1980241,16291,1
1980241,25351,2
1980242,19716,1
1980243,25334,1
1980244,23212,1
1980245,23204,1
1980246,21723,4
1980246,22932,1
1980246,23155,2
1980246,23211,3
1980246,23224,5
1980247,23208,1
1980248,25331,1
1980249,25350,1
1980250,23137,1
1980251,18069,1
1980251,23906,2
1980252,18067,2
1980252,18068,5
1980252,21723,1
1980252,23214,4
1980252,25338,3
1980253,23206,1
1980254,21719,2
1980254,25345,1
1980255,23223,1
1980256,25331,1
1980257,19459,1
1980258,23204,1
1980259,18065,1
1980259,21719,5
1980259,21726,4
1980259,23155,6
1980259,23205,2
1980259,23214,7
1980259,23231,9
1980259,25340,3
1980259,25351,8
1980260,18068,10
1980260,18078,5
1980260,19719,7
1980260,19723,9
1980260,19727,6
1980260,19733,8
1980260,21724,3
1980260,23226,2
1980260,23227,4
1980260,25351,1
1980261,18066,1
1980262,25336,1
1980263,18069,1
1980264,16287,1
1980265,23906,1
1980266,19720,1
1980267,21718,2
1980267,21728,7
1980267,23206,4
1980267,23209,5
1980267,23211,1
1980267,23218,8
1980267,23906,10
1980267,25334,3
1980267,25342,6
1980267,25352,9
1980268,25349,1
1980269,23216,1
1980270,23220,1
1980271,18073,1
1980271,19716,2
1980272,23203,2
1980272,23209,1
1980272,25341,3
1980273,22948,1
1980273,23137,3
1980273,25359,2
1980274,18069,3
1980274,23155,1
1980274,23214,4
1980274,23230,5
1980274,25345,2
1980275,18067,4
1980275,19720,10
1980275,21724,7
1980275,21728,9
1980275,23203,6
1980275,23218,11
1980275,23906,12
1980275,25331,5
1980275,25339,2
1980275,25346,8
1980275,25347,1
1980275,25356,3
1980276,23221,1
1980277,25359,1
1980278,14116,1
1980279,16221,2
1980279,21728,3
1980279,25333,1
1980280,18072,3
1980280,19717,2
1980280,23155,1
1980280,23221,4
1980280,25335,5
1980281,18078,3
1980281,23152,2
1980281,23221,1
1980282,19719,1
1980283,23204,1
1980284,14118,1
1980285,22932,1
1980286,18078,1
1980287,18078,2
1980287,23210,4
1980287,23212,3
1980287,25335,5
1980287,25350,1
1980288,23202,1
1980289,18069,1
1980289,25349,2
1980290,18078,1
1980291,23906,1
1980292,25340,1
1980293,25342,1
1980294,18069,1
1980295,23223,1
1980296,23209,1
1980297,18064,3
1980297,18079,2
1980297,23220,1
1980298,23211,1
1980299,18069,2
1980299,23155,1
1980299,23219,3
1980300,23208,1
1980301,23214,1
1980301,25358,2
1980302,18068,2
1980302,19716,1
1980303,21723,1
1980303,23128,2
1980304,23906,1
1980305,16291,1
1980305,18070,3
1980305,19725,2
1980306,16288,1
1980307,25336,1
1980308,25349,1
1980309,11611,3
1980309,21718,2
1980309,23219,5
1980309,25337,1
1980309,25346,4
1980310,21717,2
1980310,23208,3
1980310,23216,1
1980311,18068,2
1980311,25344,1
1980312,22948,1
1980312,23219,2
1980313,23222,1
1980314,19733,2
1980314,25351,1
1980315,23219,1
1980316,18079,2
1980316,23202,1
1980317,23222,1
1980318,23128,1
1980319,25359,1
1980320,16291,1
1980321,25345,1
1980322,19459,1
1980323,18065,2
1980323,19716,1
1980324,22654,1
1980325,14116,1
1980326,18079,2
1980326,19727,3
1980326,23204,1
1980326,23219,4
1980327,21717,1
1980328,25352,1
1980329,23209,1
1980330,21718,2
1980330,21723,3
1980330,25349,1
1980331,25346,1
1980332,23221,1
1980333,25335,1
1980334,25342,1
1980335,16287,1
1980336,25336,1
1980337,19301,1
1980338,23220,1
1980339,18078,5
1980339,23128,7
1980339,23152,1
1980339,23212,2
1980339,25335,4
1980339,25344,6
1980339,25350,3
1980340,25333,1
1980341,18069,1
1980342,18065,2
1980342,21719,3
1980342,23137,1
1980343,25336,1
1980344,16288,1
1980345,18070,2
1980345,23208,1
1980346,25345,1
1980347,23209,1
1980348,14116,1
1980349,23222,1
1980350,25352,1
1980351,14116,2
1980351,16304,5
1980351,18068,12
1980351,18078,1
1980351,19721,3
1980351,19728,10
1980351,21728,8
1980351,22918,11
1980351,22948,6
1980351,23202,4
1980351,23209,7
1980351,25343,9
1980352,22932,1
1980353,22932,1
1980354,22932,1
1980355,23906,1
1980356,19301,1
1980357,21723,4
1980357,23212,2
1980357,25344,3
1980357,25347,1
1980358,23207,1
1980359,23208,1
1980360,18078,1
1980361,25342,1
1980362,18078,1
1980363,23208,1
1980364,23209,1
1980365,14118,26
1980365,16291,19
1980365,16304,7
1980365,18068,5
1980365,18070,29
1980365,18073,13
1980365,18078,14
1980365,19658,4
1980365,19716,12
1980365,19717,15
1980365,19719,25
1980365,19723,31
1980365,19725,9
1980365,19727,18
1980365,19733,27
1980365,21723,30
1980365,21724,3
1980365,23152,8
1980365,23202,1
1980365,23204,11
1980365,23205,17
1980365,23212,16
1980365,23213,21
1980365,23215,22
1980365,23217,24
1980365,23224,2
1980365,25331,6
1980365,25341,20
1980365,25343,23
1980365,25351,28
1980365,25353,10
1980366,23208,1
1980367,23137,1
1980368,23220,1
1980369,23208,1
1980370,23207,1
1980371,23211,1
1980372,25340,1
1980373,23906,1
1980373,25331,2
1980374,25349,1
1980375,23209,1
1980376,21440,2
1980376,25352,1
1980377,23223,1
1980378,25337,2
1980378,25352,1
1980379,25333,1
1980380,23137,1
1980381,21717,1
1980382,16287,3
1980382,22932,2
1980382,25339,4
1980382,25342,1
1980382,25352,5
1980383,18067,2
1980383,23220,1
1980383,25339,3
1980384,19726,3
1980384,23202,1
1980384,25338,2
1980385,18066,1
1980385,18069,2
1980386,22932,1
1980387,23207,1
1980388,23222,1
1980389,18069,1
1980390,25335,1
1980391,23222,1
1980392,23223,1
1980393,18078,1
1980394,21717,1
1980395,23220,1
1980396,23207,1
1980397,23219,1
1980398,18078,1
1980399,16288,26
1980399,16291,32
1980399,16293,36
1980399,18065,34
1980399,18067,3
1980399,18073,10
1980399,18078,11
1980399,19459,6
1980399,19716,8
1980399,19720,1
1980399,19721,48
1980399,19723,57
1980399,21717,9
1980399,21718,19
1980399,22654,14
1980399,22932,13
1980399,22948,12
1980399,23099,24
1980399,23128,58
1980399,23137,28
1980399,23155,40
1980399,23202,2
1980399,23203,5
1980399,23204,7
1980399,23205,18
1980399,23206,21
1980399,23208,30
1980399,23209,31
1980399,23210,33
1980399,23211,45
1980399,23213,37
1980399,23214,43
1980399,23215,44
1980399,23217,46
1980399,23218,49
1980399,23221,42
1980399,23222,53
1980399,23223,55
1980399,23906,56
1980399,25331,4
1980399,25332,15
1980399,25333,16
1980399,25334,20
1980399,25335,59
1980399,25336,25
1980399,25338,39
1980399,25339,27
1980399,25340,29
1980399,25341,35
1980399,25342,38
1980399,25344,47
1980399,25345,17
1980399,25346,41
1980399,25348,50
1980399,25350,51
1980399,25351,52
1980399,25352,54
1980399,25359,22
1980399,26421,23
1980400,14116,41
1980400,14118,49
1980400,16288,26
1980400,16291,32
1980400,18065,34
1980400,18067,5
1980400,18072,28
1980400,18073,12
1980400,18078,13
1980400,18079,3
1980400,19459,8
1980400,19658,24
1980400,19716,10
1980400,19717,14
1980400,19719,48
1980400,19720,50
1980400,19721,52
1980400,19723,63
1980400,19726,22
1980400,19733,54
1980400,21374,27
1980400,21717,11
1980400,21718,21
1980400,21719,36
1980400,21723,62
1980400,22654,17
1980400,22932,16
1980400,22948,15
1980400,23099,2
1980400,23128,64
1980400,23137,29
1980400,23152,7
1980400,23155,39
1980400,23202,4
1980400,23204,9
1980400,23205,20
1980400,23208,31
1980400,23210,33
1980400,23212,19
1980400,23213,37
1980400,23214,43
1980400,23215,44
1980400,23216,45
1980400,23217,47
1980400,23219,55
1980400,23220,59
1980400,23221,42
1980400,23223,61
1980400,23224,65
1980400,25331,6
1980400,25332,18
1980400,25335,66
1980400,25336,25
1980400,25338,38
1980400,25340,30
1980400,25341,35
1980400,25343,46
1980400,25344,51
1980400,25345,1
1980400,25346,40
1980400,25347,53
1980400,25348,56
1980400,25349,57
1980400,25350,58
1980400,25351,60
1980400,25359,23
1980401,14116,46
1980401,14118,55
1980401,16287,28
1980401,16288,30
1980401,16291,35
1980401,16293,40
1980401,18065,38
1980401,18066,20
1980401,18067,3
1980401,18069,26
1980401,18073,10
1980401,18078,11
1980401,19459,7
1980401,19716,8
1980401,19717,12
1980401,19719,54
1980401,19720,56
1980401,19721,58
1980401,21717,9
1980401,21718,22
1980401,21723,71
1980401,22654,15
1980401,22932,14
1980401,22948,13
1980401,23099,27
1980401,23128,72
1980401,23137,32
1980401,23152,6
1980401,23155,44
1980401,23202,2
1980401,23203,5
1980401,23205,21
1980401,23206,1
1980401,23207,25
1980401,23208,34
1980401,23210,36
1980401,23211,52
1980401,23212,17
1980401,23213,41
1980401,23214,48
1980401,23215,49
1980401,23216,50
1980401,23217,53
1980401,23218,60
1980401,23219,61
1980401,23220,65
1980401,23221,47
1980401,23222,67
1980401,23223,69
1980401,23224,73
1980401,23906,70
1980401,25331,4
1980401,25332,16
1980401,25333,18
1980401,25334,23
1980401,25335,74
1980401,25336,29
1980401,25337,37
1980401,25338,43
1980401,25339,31
1980401,25340,33
1980401,25341,39
1980401,25342,42
1980401,25343,51
1980401,25344,57
1980401,25345,19
1980401,25346,45
1980401,25347,59
1980401,25348,62
1980401,25349,63
1980401,25350,64
1980401,25351,66
1980401,25352,68
1980401,25359,24
1980402,19726,3
1980402,19733,1
1980402,21724,2
1980402,22918,6
1980402,23228,4
1980402,25356,5
1980403,18064,2
1980403,21728,1
1980404,18067,2
1980404,25354,1
1980405,23229,1
1980406,1507,9
1980406,18064,14
1980406,18070,6
1980406,18072,10
1980406,18075,2
1980406,18079,3
1980406,19725,7
1980406,19728,16
1980406,21725,4
1980406,22932,8
1980406,23215,12
1980406,23218,15
1980406,23224,17
1980406,23227,1
1980406,25342,11
1980406,25356,13
1980406,25357,5
1980407,18068,1
1980407,19723,2
1980408,1551,1
1980409,22918,1
1980410,19733,1
1980410,23203,2
1980411,16308,4
1980411,18072,3
1980411,21724,2
1980411,23231,1
1980411,25356,5
1980412,16304,1
1980413,21725,1
1980414,16304,3
1980414,18065,7
1980414,18068,11
1980414,18070,9
1980414,21374,6
1980414,21723,10
1980414,23202,2
1980414,23205,4
1980414,23228,1
1980414,25336,5
1980414,25347,8
1980415,21725,1
1980416,18064,1
1980416,18072,3
1980416,21720,4
1980416,21723,2
1980417,21728,1
1980418,1551,1
1980419,21724,1
1980420,1507,1
1980420,1551,4
1980420,16291,3
1980420,18078,2
1980420,25358,5
1980421,23231,1
1980422,23221,4
1980422,25338,2
1980422,25353,1
1980422,25357,3
1980423,21725,1
1980424,18079,2
1980424,19725,1
1980424,23219,3
1980424,25337,4
1980424,25351,5
1980425,1507,1
1980425,21725,2
1980426,23225,1
1980427,21726,1
1980428,25355,1
1980429,21728,1
1980430,18072,2
1980430,21725,1
1980431,1551,2
1980431,23231,1
1980432,16288,10
1980432,18075,2
1980432,18078,6
1980432,18079,1
1980432,19725,5
1980432,19733,3
1980432,21374,11
1980432,21718,8
1980432,21723,15
1980432,23099,9
1980432,23152,4
1980432,23212,7
1980432,23215,12
1980432,23220,14
1980432,25350,13
1980433,25357,1
1980434,23227,2
1980434,25353,1
1980435,19727,1
1980436,19727,1
1980437,18078,4
1980437,19459,3
1980437,19726,1
1980437,23099,5
1980437,25353,2
1980438,23225,1
1980439,23228,1
1980439,25336,2
1980439,25348,3
1980440,16221,2
1980440,23227,1
1980441,25355,1
1980442,1551,18
1980442,1603,23
1980442,11611,1
1980442,16221,15
1980442,16287,12
1980442,16293,16
1980442,18063,8
1980442,19725,6
1980442,21440,9
1980442,21718,10
1980442,21720,22
1980442,21725,2
1980442,21728,19
1980442,23203,4
1980442,23211,20
1980442,23225,5
1980442,23906,3
1980442,25333,7
1980442,25337,14
1980442,25339,13
1980442,25346,17
1980442,25357,21
1980442,25358,24
1980442,26421,11
1980443,25358,1
1980444,19725,1
1980445,16304,1
1980445,18070,2
1980446,19717,2
1980446,19726,1
1980447,25357,1
1980448,16304,1
1980448,21440,2
1980448,25337,4
1980448,25345,3
1980448,25352,5
1980449,25354,1
1980450,19723,3
1980450,23217,2
1980450,23226,1
1980451,21440,1
1980452,23231,1
1980453,18063,1
1980453,23211,2
1980454,25357,1
1980455,21440,1
1980456,21374,1
1980457,16308,1
1980458,23229,1
1980459,18075,1
1980460,19727,1
1980461,19725,1
1980462,21728,1
1980463,21728,2
1980463,23231,1
1980464,1507,1
1980465,25171,1
1980466,25171,1
1980467,25171,1
1980468,19733,1
1980469,25353,1
1980470,19733,1
1980471,23227,1
1980472,25356,1
1980473,21725,1
1980474,25354,1
1980475,16304,1
1980475,21728,2
1980475,23202,3
1980476,23225,1
1980477,18068,1
1980477,21374,2
1980478,23137,2
1980478,25352,3
1980478,25357,1
1980479,16304,1
1980479,23231,2
1980480,14118,8
1980480,18065,6
1980480,18068,10
1980480,19728,9
1980480,21724,3
1980480,21725,1
1980480,23128,11
1980480,23137,5
1980480,23216,7
1980480,25353,2
1980480,25354,4
1980481,16221,2
1980481,18068,10
1980481,18069,6
1980481,19725,4
1980481,21724,1
1980481,22932,5
1980481,23210,7
1980481,23213,3
1980481,23230,8
1980481,23906,9
1980482,25357,1
1980483,21725,1
1980484,19726,1
1980485,18068,3
1980485,18070,2
1980485,23227,1
1980486,23230,1
1980487,25357,1
1980488,19728,1
1980489,19725,1
1980490,16304,1
1980490,23227,2
1980490,25350,3
1980491,23226,1
1980491,25352,3
1980491,25357,2
1980492,25353,1
1980493,19727,1
1980494,19733,2
1980494,22918,1
1980495,1551,1
1980496,16304,1
1980496,18065,2
1980496,18070,3
1980497,11611,2
1980497,18070,3
1980497,25357,1
1980498,19726,1
1980499,1507,1
1980499,19719,2
1980499,25350,3
1980500,16304,1
1980500,23224,2
1980501,18065,4
1980501,18070,1
1980501,22932,2
1980501,23213,5
1980501,23214,6
1980501,23217,7
1980501,23224,9
1980501,25340,3
1980501,25351,8
1980502,25332,2
1980502,25354,1
1980503,23226,1
1980504,23226,1
1980505,23226,1
1980506,23226,1
1980507,25357,1
1980508,18075,1
1980509,19725,1
1980510,18070,1
1980511,16288,2
1980511,18064,1
1980511,23219,5
1980511,23221,3
1980511,25343,4
1980511,25350,6
1980512,25356,1
1980513,19733,1
1980513,23222,2
1980514,16304,2
1980514,19726,1
1980515,1507,1
1980516,19723,3
1980516,22932,2
1980516,25353,1
1980517,19719,2
1980517,23224,4
1980517,25344,3
1980517,25355,1
1980518,1551,1
1980519,23228,1
1980520,23099,2
1980520,25354,1
1980521,1603,8
1980521,18066,4
1980521,18069,6
1980521,19725,2
1980521,21374,7
1980521,21440,5
1980521,21725,1
1980521,23226,3
1980522,21719,2
1980522,25353,1
1980523,19725,1
1980524,21728,1
1980525,25357,1
1980526,25357,1
1980527,18063,1
1980528,19733,1
1980529,16304,1
1980530,18064,1
1980530,18079,2
1980530,21718,3
1980530,21728,6
1980530,25336,4
1980530,25340,5
1980530,25356,7
1980531,19727,1
1980532,23226,1
1980533,19726,1
1980534,19719,2
1980534,19725,1
1980535,1507,8
1980535,18065,11
1980535,18068,2
1980535,21374,10
1980535,21719,12
1980535,21724,7
1980535,23099,9
1980535,23214,4
1980535,23228,14
1980535,23229,15
1980535,23230,17
1980535,25335,18
1980535,25338,13
1980535,25348,16
1980535,25350,5
1980535,25353,6
1980535,25356,1
1980535,25359,3
1980536,21440,1
1980537,21440,1
1980538,1507,1
1980539,18065,2
1980539,19726,1
1980540,21440,1
1980541,1507,1
1980542,14116,2
1980542,16304,1
1980542,19733,3
1980543,25355,1
1980544,19733,1
1980545,16304,1
1980545,18070,2
1980546,25358,1
1980547,18063,1
1980548,23225,1
1980549,23229,1
1980550,18070,1
1980551,25353,1
1980552,21724,1
1980552,23223,2
1980553,18070,1
1980554,23228,1
1980555,18072,1
1980555,18075,2
1980556,25357,1
1980557,21374,1
1980557,25344,3
1980557,25353,2
1980558,18067,2
1980558,25354,1
1980559,18068,2
1980559,21724,3
1980559,22918,1
1980559,25355,4
1980560,19723,2
1980560,25353,1
1980561,14116,2
1980561,18075,1
1980562,16304,1
1980563,25355,1
1980564,19726,1
1980565,19728,2
1980565,21728,1
1980566,19733,1
1980567,18064,1
1980568,19726,1
1980569,21726,1
1980570,1507,8
1980570,16291,1
1980570,16304,5
1980570,16308,4
1980570,18070,11
1980570,18075,3
1980570,19721,2
1980570,21374,9
1980570,21724,6
1980570,21726,10
1980570,23227,7
1980571,16288,3
1980571,18079,2
1980571,19733,1
1980571,25348,5
1980571,25353,4
1980572,18070,1
1980573,18070,1
1980574,19733,1
1980575,14118,5
1980575,22918,6
1980575,23155,4
1980575,23229,2
1980575,25335,3
1980575,25356,1
1980576,25355,1
1980577,18064,1
1980578,14116,2
1980578,16293,6
1980578,23202,3
1980578,23203,4
1980578,23209,5
1980578,23213,7
1980578,25356,1
1980579,22918,1
1980580,23226,1
1980581,14118,3
1980581,18063,1
1980581,25338,2
1980582,19726,4
1980582,23226,2
1980582,23227,3
1980582,23230,6
1980582,23231,1
1980582,25356,5
1980582,25358,7
1980583,1507,6
1980583,18075,9
1980583,19727,8
1980583,19728,12
1980583,19733,11
1980583,21374,7
1980583,21725,1
1980583,22918,2
1980583,23225,3
1980583,23226,4
1980583,23227,5
1980583,25356,10
1980584,1507,3
1980584,1551,5
1980584,16308,4
1980584,19725,1
1980584,25353,2
1980585,18068,1
1980585,18079,3
1980585,21726,4
1980585,23228,5
1980585,23229,6
1980585,25354,2
1980585,25356,7
1982217,18073,1
1982218,18073,1
1982219,18073,1
1982219,22948,2
1982220,18073,1
1982221,14116,45
1982221,14118,53
1982221,16287,26
1982221,16288,28
1982221,16291,34
1982221,16293,39
1982221,18065,37
1982221,18066,16
1982221,18067,3
1982221,18069,23
1982221,18073,8
1982221,18078,9
1982221,19459,5
1982221,19658,25
1982221,19719,52
1982221,19720,54
1982221,19721,56
1982221,19723,70
1982221,21717,7
1982221,21718,18
1982221,21723,69
1982221,22932,11
1982221,22948,10
1982221,23099,24
1982221,23128,71
1982221,23137,30
1982221,23155,43
1982221,23202,2
1982221,23203,4
1982221,23204,6
1982221,23205,17
1982221,23206,20
1982221,23208,32
1982221,23209,33
1982221,23210,35
1982221,23211,1
1982221,23212,13
1982221,23213,40
1982221,23214,47
1982221,23215,48
1982221,23216,49
1982221,23217,51
1982221,23218,58
1982221,23219,59
1982221,23220,63
1982221,23221,46
1982221,23222,65
1982221,23223,67
1982221,23224,72
1982221,23906,68
1982221,25332,12
1982221,25333,14
1982221,25334,19
1982221,25335,73
1982221,25336,27
1982221,25337,36
1982221,25338,42
1982221,25339,29
1982221,25340,31
1982221,25341,38
1982221,25342,41
1982221,25343,50
1982221,25344,55
1982221,25345,15
1982221,25346,44
1982221,25347,57
1982221,25348,60
1982221,25349,61
1982221,25350,62
1982221,25351,64
1982221,25352,66
1982221,25359,21
1982221,26421,22
1982222,14116,46
1982222,14118,53
1982222,16287,26
1982222,16288,28
1982222,16291,34
1982222,16293,39
1982222,18065,37
1982222,18066,18
1982222,18067,4
1982222,18073,9
1982222,18078,10
1982222,19459,6
1982222,19658,1
1982222,19717,11
1982222,19719,52
1982222,19720,54
1982222,19721,56
1982222,19723,69
1982222,21717,8
1982222,21718,20
1982222,21719,40
1982222,21723,68
1982222,22932,13
1982222,22948,12
1982222,23099,25
1982222,23128,70
1982222,23137,30
1982222,23155,44
1982222,23202,3
1982222,23203,5
1982222,23204,7
1982222,23205,19
1982222,23206,22
1982222,23208,32
1982222,23209,33
1982222,23210,35
1982222,23211,50
1982222,23212,15
1982222,23213,41
1982222,23214,47
1982222,23215,48
1982222,23217,51
1982222,23218,58
1982222,23219,59
1982222,23220,63
1982222,23221,2
1982222,23222,65
1982222,23223,67
1982222,23224,71
1982222,25332,14
1982222,25333,16
1982222,25334,21
1982222,25335,72
1982222,25336,27
1982222,25337,36
1982222,25338,43
1982222,25339,29
1982222,25340,31
1982222,25341,38
1982222,25342,42
1982222,25343,49
1982222,25344,55
1982222,25345,17
1982222,25346,45
1982222,25347,57
1982222,25348,60
1982222,25349,61
1982222,25350,62
1982222,25351,64
1982222,25352,66
1982222,25359,23
1982222,26421,24
1982223,11611,1
1982223,19725,2
1982223,19728,4
1982223,23228,3
1983852,19298,1
1983853,14116,48
1983853,14118,56
1983853,16287,30
1983853,16288,32
1983853,16291,37
1983853,16293,42
1983853,18065,40
1983853,18066,19
1983853,18067,4
1983853,18069,27
1983853,18073,11
1983853,18078,12
1983853,19459,7
1983853,19658,29
1983853,19716,9
1983853,19717,13
1983853,19719,55
1983853,19720,57
1983853,19723,68
1983853,21717,10
1983853,21718,21
1983853,22654,15
1983853,22948,14
1983853,23099,28
1983853,23128,69
1983853,23137,34
1983853,23152,6
1983853,23155,46
1983853,23202,3
1983853,23203,1
1983853,23204,8
1983853,23205,20
1983853,23206,23
1983853,23207,26
1983853,23209,36
1983853,23210,38
1983853,23211,53
1983853,23213,43
1983853,23215,50
1983853,23216,51
1983853,23217,54
1983853,23219,60
1983853,23220,2
1983853,23221,49
1983853,23222,65
1983853,23224,70
1983853,23906,67
